10/1/2015,0
10/2/2015,0
10/3/2015,0
10/4/2015,0
10/5/2015,0
10/6/2015,0
10/7/2015,0
10/8/2015,0
10/9/2015,0
10/10/2015,0
10/11/2015,0
10/12/2015,0
10/13/2015,0
10/14/2015,0
10/15/2015,0
10/16/2015,0
10/17/2015,0
10/18/2015,1
10/19/2015,1
10/20/2015,1
10/21/2015,2
10/22/2015,2
10/23/2015,8
10/24/2015,7
10/25/2015,6
10/26/2015,5
10/27/2015,5
10/28/2015,9
10/29/2015,7
10/30/2015,7
10/31/2015,8
11/1/2015,9
11/2/2015,8
11/3/2015,7
11/4/2015,6
11/5/2015,12
11/6/2015,14
11/7/2015,16
11/8/2015,14
11/9/2015,13
11/10/2015,12
11/11/2015,15
11/12/2015,21
11/13/2015,18
11/14/2015,16
11/15/2015,15
11/16/2015,15
11/17/2015,25
11/18/2015,30
11/19/2015,32
11/20/2015,29
11/21/2015,35
11/22/2015,31
11/23/2015,28
11/24/2015,26
11/25/2015,26
11/26/2015,25
11/27/2015,26
11/28/2015,25
11/29/2015,27
11/30/2015,27
12/1/2015,28
12/2/2015,27
12/3/2015,27
12/4/2015,26
12/5/2015,26
12/6/2015,28
12/7/2015,27
12/8/2015,25
12/9/2015,24
12/10/2015,23
12/11/2015,22
12/12/2015,26
12/13/2015,29
12/14/2015,28
12/15/2015,33
12/16/2015,37
12/17/2015,37
12/18/2015,36
12/19/2015,35
12/20/2015,34
12/21/2015,35
12/22/2015,35
12/23/2015,36
12/24/2015,42
12/25/2015,40
12/26/2015,41
12/27/2015,39
12/28/2015,38
12/29/2015,38
12/30/2015,38
12/31/2015,39
1/1/2016,39
1/2/2016,38
1/3/2016,37
1/4/2016,37
1/5/2016,37
1/6/2016,37
1/7/2016,37
1/8/2016,40
1/9/2016,40
1/10/2016,42
1/11/2016,42
1/12/2016,41
1/13/2016,40
1/14/2016,40
1/15/2016,43
1/16/2016,45
1/17/2016,44
1/18/2016,48
1/19/2016,46
1/20/2016,48
1/21/2016,51
1/22/2016,50
1/23/2016,48
1/24/2016,47
1/25/2016,47
1/26/2016,49
1/27/2016,48
1/28/2016,47
1/29/2016,46
1/30/2016,47
1/31/2016,52
2/1/2016,55
2/2/2016,55
2/3/2016,55
2/4/2016,54
2/5/2016,54
2/6/2016,54
2/7/2016,53
2/8/2016,52
2/9/2016,52
2/10/2016,51
2/11/2016,51
2/12/2016,50
2/13/2016,49
2/14/2016,49
2/15/2016,53
2/16/2016,53
2/17/2016,52
2/18/2016,51
2/19/2016,53
2/20/2016,52
2/21/2016,51
2/22/2016,50
2/23/2016,55
2/24/2016,54
2/25/2016,53
2/26/2016,52
2/27/2016,51
2/28/2016,51
3/1/2016,55
3/2/2016,54
3/3/2016,55
3/4/2016,55
3/5/2016,54
3/6/2016,53
3/7/2016,53
3/8/2016,57
3/9/2016,57
3/10/2016,57
3/11/2016,55
3/12/2016,53
3/13/2016,55
3/14/2016,54
3/15/2016,68
3/16/2016,70
3/17/2016,70
3/18/2016,74
3/19/2016,75
3/20/2016,71
3/21/2016,68
3/22/2016,66
3/23/2016,65
3/24/2016,77
3/25/2016,76
3/26/2016,85
3/27/2016,81
3/28/2016,78
3/29/2016,75
3/30/2016,75
3/31/2016,80
4/1/2016,79
4/2/2016,77
4/3/2016,73
4/4/2016,70
4/5/2016,69
4/6/2016,72
4/7/2016,69
4/8/2016,68
4/9/2016,66
4/10/2016,64
4/11/2016,66
4/12/2016,64
4/13/2016,65
4/14/2016,64
4/15/2016,62
4/16/2016,78
4/17/2016,86
4/18/2016,82
4/19/2016,79
4/20/2016,78
4/21/2016,77
4/22/2016,72
4/23/2016,69
4/24/2016,68
4/25/2016,67
4/26/2016,66
4/27/2016,69
4/28/2016,69
4/29/2016,68
4/30/2016,71
5/1/2016,76
5/2/2016,76
5/3/2016,71
5/4/2016,69
5/5/2016,66
5/6/2016,64
5/7/2016,63
5/8/2016,65
5/9/2016,64
5/10/2016,67
5/11/2016,67
5/12/2016,66
5/13/2016,64
5/14/2016,62
5/15/2016,61
5/16/2016,61
5/17/2016,67
5/18/2016,63
5/19/2016,61
5/20/2016,60
5/21/2016,57
5/22/2016,55
5/23/2016,53
5/24/2016,52
5/25/2016,49
5/26/2016,48
5/27/2016,48
5/28/2016,47
5/29/2016,47
5/30/2016,45
5/31/2016,44
6/1/2016,42
6/2/2016,40
6/3/2016,37
6/4/2016,34
6/5/2016,31
6/6/2016,26
6/7/2016,24
6/8/2016,20
6/9/2016,16
6/10/2016,11
6/11/2016,7
6/12/2016,1
6/13/2016,0
6/14/2016,0
6/15/2016,0
6/16/2016,0
6/17/2016,0
6/18/2016,0
6/19/2016,0
6/20/2016,0
6/21/2016,0
6/22/2016,0
6/23/2016,0
6/24/2016,0
6/25/2016,0
6/26/2016,0
6/27/2016,0
6/28/2016,0
6/29/2016,0
6/30/2016,0
7/1/2016,0
7/2/2016,0
7/3/2016,0
7/4/2016,0
7/5/2016,0
7/6/2016,0
7/7/2016,0
7/8/2016,0
7/9/2016,0
7/10/2016,0
7/11/2016,0
7/12/2016,0
7/13/2016,0
7/14/2016,0
7/15/2016,0
7/16/2016,0
7/17/2016,0
7/18/2016,0
7/19/2016,0
7/20/2016,0
7/21/2016,0
7/22/2016,0
7/23/2016,0
7/24/2016,0
7/25/2016,0
7/26/2016,0
7/27/2016,0
7/28/2016,0
7/29/2016,0
7/30/2016,0
7/31/2016,0
8/1/2016,0
8/2/2016,0
8/3/2016,0
8/4/2016,0
8/5/2016,0
8/6/2016,0
8/7/2016,0
8/8/2016,0
8/9/2016,0
8/10/2016,0
8/11/2016,0
8/12/2016,0
8/13/2016,0
8/14/2016,0
8/15/2016,0
8/16/2016,0
8/17/2016,0
8/18/2016,0
8/19/2016,0
8/20/2016,0
8/21/2016,0
8/22/2016,0
8/23/2016,0
8/24/2016,0
8/25/2016,0
8/26/2016,0
8/27/2016,0
8/28/2016,0
8/29/2016,0
8/30/2016,0
8/31/2016,0
9/1/2016,0
9/2/2016,0
9/3/2016,0
9/4/2016,0
9/5/2016,0
9/6/2016,0
9/7/2016,0
9/8/2016,0
9/9/2016,0
9/10/2016,0
9/11/2016,0
9/12/2016,0
9/13/2016,0
9/14/2016,0
9/15/2016,0
9/16/2016,0
9/17/2016,0
9/18/2016,0
9/19/2016,0
9/20/2016,0
9/21/2016,0
9/22/2016,0
9/23/2016,0
9/24/2016,0
9/25/2016,0
9/26/2016,0
9/27/2016,0
9/28/2016,0
9/29/2016,0
9/30/2016,0
