10/1/2016,0
10/2/2016,0
10/3/2016,0
10/4/2016,0
10/5/2016,0
10/6/2016,0
10/7/2016,5
10/8/2016,2
10/9/2016,0
10/10/2016,0
10/11/2016,0
10/12/2016,0
10/13/2016,0
10/14/2016,0
10/15/2016,0
10/16/2016,0
10/17/2016,0
10/18/2016,0
10/19/2016,0
10/20/2016,0
10/21/2016,0
10/22/2016,0
10/23/2016,0
10/24/2016,0
10/25/2016,0
10/26/2016,0
10/27/2016,0
10/28/2016,0
10/29/2016,0
10/30/2016,0
10/31/2016,0
11/1/2016,0
11/2/2016,0
11/3/2016,0
11/4/2016,0
11/5/2016,0
11/6/2016,0
11/7/2016,0
11/8/2016,0
11/9/2016,0
11/10/2016,0
11/11/2016,0
11/12/2016,0
11/13/2016,0
11/14/2016,0
11/15/2016,1
11/16/2016,1
11/17/2016,1
11/18/2016,5
11/19/2016,4
11/20/2016,3
11/21/2016,3
11/22/2016,4
11/23/2016,8
11/24/2016,7
11/25/2016,10
11/26/2016,9
11/27/2016,8
11/28/2016,15
11/29/2016,16
11/30/2016,16
12/1/2016,16
12/2/2016,16
12/3/2016,15
12/4/2016,17
12/5/2016,16
12/6/2016,19
12/7/2016,20
12/8/2016,21
12/9/2016,27
12/10/2016,29
12/11/2016,30
12/12/2016,31
12/13/2016,27
12/14/2016,24
12/15/2016,35
12/16/2016,28
12/17/2016,36
12/18/2016,35
12/19/2016,33
12/20/2016,31
12/21/2016,29
12/22/2016,28
12/23/2016,28
12/24/2016,32
12/25/2016,32
12/26/2016,32
12/27/2016,33
12/28/2016,29
12/29/2016,30
12/30/2016,30
12/31/2016,29
1/1/2017,29
1/2/2017,29
1/3/2017,28
1/4/2017,33
1/5/2017,40
1/6/2017,46
1/7/2017,42
1/8/2017,42
1/9/2017,47
1/10/2017,50
1/11/2017,49
1/12/2017,53
1/13/2017,53
1/14/2017,51
1/15/2017,48
1/16/2017,49
1/17/2017,49
1/18/2017,48
1/19/2017,47
1/20/2017,46
1/21/2017,49
1/22/2017,50
1/23/2017,51
1/24/2017,52
1/25/2017,53
1/26/2017,52
1/27/2017,52
1/28/2017,49
1/29/2017,50
1/30/2017,49
1/31/2017,48
2/1/2017,47
2/2/2017,46
2/3/2017,47
2/4/2017,48
2/5/2017,50
2/6/2017,49
2/7/2017,48
2/8/2017,48
2/9/2017,49
2/10/2017,47
2/11/2017,47
2/12/2017,47
2/13/2017,47
2/14/2017,47
2/15/2017,47
2/16/2017,46
2/17/2017,46
2/18/2017,46
2/19/2017,45
2/20/2017,54
2/21/2017,52
2/22/2017,50
2/23/2017,50
2/24/2017,55
2/25/2017,56
2/26/2017,56
2/27/2017,55
2/28/2017,53
3/1/2017,58
3/2/2017,57
3/3/2017,55
3/4/2017,54
3/5/2017,53
3/6/2017,52
3/7/2017,57
3/8/2017,57
3/9/2017,55
3/10/2017,54
3/11/2017,53
3/12/2017,52
3/13/2017,54
3/14/2017,53
3/15/2017,51
3/16/2017,50
3/17/2017,49
3/18/2017,48
