10/1/2011,0
10/2/2011,0
10/3/2011,0
10/4/2011,0
10/5/2011,0
10/6/2011,0
10/7/2011,2
10/8/2011,1
10/9/2011,5
10/10/2011,4
10/11/2011,3
10/12/2011,8
10/13/2011,6
10/14/2011,4
10/15/2011,1
10/16/2011,1
10/17/2011,1
10/18/2011,3
10/19/2011,2
10/20/2011,2
10/21/2011,1
10/22/2011,1
10/23/2011,1
10/24/2011,1
10/25/2011,1
10/26/2011,5
10/27/2011,10
10/28/2011,9
10/29/2011,6
10/30/2011,6
10/31/2011,6
11/1/2011,5
11/2/2011,8
11/3/2011,7
11/4/2011,8
11/5/2011,7
11/6/2011,10
11/7/2011,9
11/8/2011,9
11/9/2011,9
11/10/2011,10
11/11/2011,10
11/12/2011,9
11/13/2011,8
11/14/2011,10
11/15/2011,8
11/16/2011,9
11/17/2011,8
11/18/2011,8
11/19/2011,7
11/20/2011,10
11/21/2011,9
11/22/2011,9
11/23/2011,11
11/24/2011,10
11/25/2011,10
11/26/2011,16
11/27/2011,14
11/28/2011,13
11/29/2011,13
11/30/2011,13
12/1/2011,13
12/2/2011,13
12/3/2011,13
12/4/2011,16
12/5/2011,17
12/6/2011,17
12/7/2011,17
12/8/2011,16
12/9/2011,18
12/10/2011,17
12/11/2011,16
12/12/2011,16
12/13/2011,17
12/14/2011,17
12/15/2011,21
12/16/2011,20
12/17/2011,18
12/18/2011,18
12/19/2011,18
12/20/2011,18
12/21/2011,18
12/22/2011,23
12/23/2011,23
12/24/2011,22
12/25/2011,20
12/26/2011,20
12/27/2011,20
12/28/2011,20
12/29/2011,20
12/30/2011,19
12/31/2011,18
1/1/2012,20
1/2/2012,20
1/3/2012,20
1/4/2012,20
1/5/2012,20
1/6/2012,20
1/7/2012,20
1/8/2012,25
1/9/2012,25
1/10/2012,24
1/11/2012,23
1/12/2012,27
1/13/2012,26
1/14/2012,25
1/15/2012,24
1/16/2012,24
1/17/2012,29
1/18/2012,26
1/19/2012,22
1/20/2012,25
1/21/2012,28
1/22/2012,30
1/23/2012,31
1/24/2012,29
1/25/2012,30
1/26/2012,31
1/27/2012,34
1/28/2012,35
1/29/2012,31
1/30/2012,31
1/31/2012,31
2/1/2012,31
2/2/2012,30
2/3/2012,31
2/4/2012,32
2/5/2012,32
2/6/2012,32
2/7/2012,32
2/8/2012,32
2/9/2012,34
2/10/2012,38
2/11/2012,38
2/12/2012,38
2/13/2012,40
2/14/2012,43
2/15/2012,42
2/16/2012,40
2/17/2012,40
2/18/2012,40
