10/1/2010,0
10/2/2010,0
10/3/2010,0
10/4/2010,0
10/5/2010,0
10/6/2010,2
10/7/2010,1
10/8/2010,0
10/9/2010,2
10/10/2010,3
10/11/2010,1
10/12/2010,0
10/13/2010,5
10/14/2010,3
10/15/2010,1
10/16/2010,1
10/17/2010,0
10/18/2010,0
10/19/2010,2
10/20/2010,1
10/21/2010,0
10/22/2010,0
10/23/2010,3
10/24/2010,6
10/25/2010,4
10/26/2010,11
10/27/2010,19
10/28/2010,18
10/29/2010,17
10/30/2010,16
10/31/2010,16
11/1/2010,15
11/2/2010,14
11/3/2010,14
11/4/2010,14
11/5/2010,13
11/6/2010,13
11/7/2010,12
11/8/2010,12
11/9/2010,12
11/10/2010,13
11/11/2010,11
11/12/2010,10
11/13/2010,9
11/14/2010,14
11/15/2010,18
11/16/2010,23
11/17/2010,28
11/18/2010,25
11/19/2010,22
11/20/2010,20
11/21/2010,19
11/22/2010,22
11/23/2010,21
11/24/2010,20
11/25/2010,23
11/26/2010,23
11/27/2010,27
11/28/2010,24
11/29/2010,22
11/30/2010,25
12/1/2010,27
12/2/2010,25
12/3/2010,24
12/4/2010,24
12/5/2010,23
12/6/2010,26
12/7/2010,31
12/8/2010,33
12/9/2010,29
12/10/2010,28
12/11/2010,31
12/12/2010,34
12/13/2010,31
12/14/2010,30
12/15/2010,30
12/16/2010,35
12/17/2010,33
12/18/2010,34
12/19/2010,38
12/20/2010,41
12/21/2010,43
12/22/2010,41
12/23/2010,39
12/24/2010,38
12/25/2010,37
12/26/2010,36
12/27/2010,35
12/28/2010,37
12/29/2010,36
12/30/2010,36
12/31/2010,39
1/1/2011,40
1/2/2011,40
1/3/2011,41
1/4/2011,45
1/5/2011,43
1/6/2011,44
1/7/2011,44
1/8/2011,45
1/9/2011,43
1/10/2011,45
1/11/2011,45
1/12/2011,44
1/13/2011,42
1/14/2011,43
1/15/2011,44
1/16/2011,45
1/17/2011,44
1/18/2011,60
1/19/2011,56
1/20/2011,58
1/21/2011,57
1/22/2011,57
1/23/2011,63
1/24/2011,60
1/25/2011,64
1/26/2011,67
1/27/2011,65
1/28/2011,62
1/29/2011,63
1/30/2011,60
1/31/2011,59
2/1/2011,62
2/2/2011,56
2/3/2011,55
2/4/2011,56
2/5/2011,60
2/6/2011,63
2/7/2011,67
2/8/2011,72
2/9/2011,68
2/10/2011,67
2/11/2011,66
2/12/2011,65
2/13/2011,63
2/14/2011,60
2/15/2011,60
2/16/2011,60
2/17/2011,60
2/18/2011,62
2/19/2011,61
2/20/2011,62
2/21/2011,63
2/22/2011,62
2/23/2011,61
2/24/2011,61
2/25/2011,61
2/26/2011,63
2/27/2011,61
2/28/2011,60
3/1/2011,59
3/2/2011,59
3/3/2011,58
3/4/2011,63
3/5/2011,64
3/6/2011,67
3/7/2011,71
3/8/2011,69
3/9/2011,67
3/10/2011,67
3/11/2011,64
3/12/2011,64
3/13/2011,65
3/14/2011,69
3/15/2011,67
3/16/2011,66
3/17/2011,64
3/18/2011,69
3/19/2011,68
3/20/2011,67
3/21/2011,69
3/22/2011,68
3/23/2011,65
3/24/2011,64
3/25/2011,66
3/26/2011,65
3/27/2011,68
3/28/2011,75
3/29/2011,79
3/30/2011,80
3/31/2011,83
4/1/2011,79
4/2/2011,76
4/3/2011,73
4/4/2011,77
4/5/2011,76
4/6/2011,74
4/7/2011,72
4/8/2011,70
4/9/2011,66
4/10/2011,66
4/11/2011,68
4/12/2011,70
4/13/2011,69
4/15/2011,77
4/16/2011,76
4/17/2011,75
4/18/2011,74
4/19/2011,76
4/20/2011,82
4/21/2011,81
4/22/2011,85
4/23/2011,78
4/24/2011,83
4/25/2011,84
4/26/2011,90
4/27/2011,94
4/28/2011,93
4/29/2011,90
4/30/2011,93
5/1/2011,95
5/2/2011,93
5/3/2011,91
5/4/2011,89
5/5/2011,91
5/6/2011,89
5/7/2011,87
5/8/2011,86
5/9/2011,83
5/10/2011,81
5/11/2011,79
5/12/2011,92
5/13/2011,87
5/14/2011,85
5/15/2011,86
5/16/2011,83
5/17/2011,81
5/18/2011,80
5/19/2011,84
5/20/2011,89
5/21/2011,92
5/22/2011,86
5/23/2011,84
5/24/2011,82
5/25/2011,83
5/26/2011,81
5/27/2011,80
5/28/2011,81
5/29/2011,76
5/30/2011,74
5/31/2011,74
6/1/2011,72
6/2/2011,70
6/3/2011,67
6/4/2011,64
6/5/2011,61
6/6/2011,58
6/7/2011,55
6/8/2011,53
6/9/2011,49
6/10/2011,46
6/11/2011,42
6/12/2011,39
6/13/2011,36
6/14/2011,33
6/15/2011,31
6/16/2011,27
6/17/2011,23
6/18/2011,22
6/19/2011,19
6/20/2011,17
6/21/2011,21
6/22/2011,18
6/23/2011,15
6/24/2011,12
6/25/2011,8
6/26/2011,5
6/27/2011,2
6/28/2011,0
6/29/2011,0
6/30/2011,0
7/1/2011,0
7/2/2011,0
7/3/2011,0
7/4/2011,0
7/5/2011,0
7/6/2011,0
7/7/2011,0
7/8/2011,0
7/9/2011,0
7/10/2011,0
7/11/2011,0
7/12/2011,0
7/13/2011,0
7/14/2011,0
7/15/2011,0
7/16/2011,0
7/17/2011,0
7/18/2011,0
7/19/2011,0
7/20/2011,0
7/21/2011,0
7/22/2011,0
7/23/2011,0
7/24/2011,0
7/25/2011,0
7/26/2011,0
7/27/2011,0
7/28/2011,0
7/29/2011,0
7/30/2011,0
7/31/2011,0
8/1/2011,0
8/2/2011,0
8/3/2011,0
8/4/2011,0
8/5/2011,0
8/6/2011,0
8/7/2011,0
8/8/2011,0
8/9/2011,0
8/10/2011,0
8/11/2011,0
8/12/2011,0
8/13/2011,0
8/14/2011,0
8/15/2011,0
8/16/2011,0
8/17/2011,0
8/18/2011,0
8/19/2011,0
8/20/2011,0
8/21/2011,0
8/22/2011,0
8/23/2011,0
8/24/2011,0
8/25/2011,0
8/26/2011,0
8/27/2011,0
8/28/2011,0
8/29/2011,0
8/30/2011,0
8/31/2011,0
9/1/2011,0
9/2/2011,0
9/3/2011,0
9/4/2011,0
9/5/2011,0
9/6/2011,0
9/7/2011,0
9/8/2011,0
9/9/2011,0
9/10/2011,0
9/11/2011,0
9/12/2011,0
9/13/2011,0
9/14/2011,0
9/15/2011,0
9/16/2011,0
9/17/2011,0
9/18/2011,0
9/19/2011,0
9/20/2011,0
9/21/2011,0
9/22/2011,0
9/23/2011,0
9/24/2011,0
9/25/2011,0
9/26/2011,0
9/27/2011,0
9/28/2011,0
9/29/2011,0
9/30/2011,0
